30-04-2018,245.00,249.50,244.80,246.30,961621,4.70,-1.30
27-04-2018,232.00,245.75,232.00,242.65,1733902,13.75,-10.65
26-04-2018,238.10,238.75,232.60,233.35,851875,6.15,4.75
25-04-2018,240.50,240.70,237.00,237.40,696728,3.70,3.10
24-04-2018,242.00,243.50,239.50,240.60,636887,4.00,1.40
23-04-2018,242.50,244.85,239.25,242.70,2604328,5.60,-0.20
20-04-2018,245.50,245.55,239.50,241.40,1176085,6.05,4.10
19-04-2018,247.90,248.20,245.20,246.25,706446,3.00,1.65
18-04-2018,249.00,250.00,245.40,246.25,844431,4.60,2.75
17-04-2018,251.50,252.55,246.80,248.20,857524,5.75,3.30
16-04-2018,249.00,251.50,247.50,249.30,582678,4.00,-0.30
13-04-2018,254.05,256.05,250.15,251.20,1005847,5.90,2.85
12-04-2018,257.00,257.40,252.70,254.30,779024,4.70,2.70
11-04-2018,263.25,263.25,256.50,257.30,858460,6.75,5.95
10-04-2018,260.65,265.25,258.50,263.25,4251599,6.75,-2.60
09-04-2018,261.20,262.75,257.80,260.55,1675768,4.95,0.65
06-04-2018,260.00,261.15,255.00,259.80,3233693,6.15,0.20
05-04-2018,251.20,261.60,250.00,258.40,1541677,11.60,-7.20
04-04-2018,251.00,253.00,245.60,246.90,915994,7.40,4.10
03-04-2018,249.80,253.00,248.25,250.35,2233250,4.75,-0.55
02-04-2018,251.00,251.95,245.15,246.30,819715,6.80,4.70
28-03-2018,252.40,255.90,249.15,250.10,1095310,6.75,2.30
27-03-2018,250.70,255.20,248.20,253.85,2726226,7.00,-3.15
26-03-2018,235.00,247.50,234.45,246.35,3101683,13.05,-11.35
23-03-2018,238.60,238.60,232.50,234.60,1993347,6.10,4.00
22-03-2018,246.90,247.20,241.00,241.60,2448373,6.20,5.30
21-03-2018,251.00,254.00,247.20,247.70,1581298,6.80,3.30
20-03-2018,247.00,252.30,245.45,249.25,1135716,6.85,-2.25
19-03-2018,253.00,253.80,246.10,248.10,1074901,7.70,4.90
16-03-2018,253.00,255.60,250.50,252.60,1834475,5.10,0.40
15-03-2018,257.90,258.85,253.10,254.10,847186,5.75,3.80
14-03-2018,252.05,257.60,250.00,257.00,1416650,7.60,-4.95
13-03-2018,251.85,262.40,250.00,254.90,2170015,12.40,-3.05
12-03-2018,254.00,255.00,247.40,252.85,1189923,7.60,1.15
09-03-2018,257.05,257.55,251.90,253.15,970104,5.65,3.90
08-03-2018,247.00,257.50,244.40,256.75,1871880,13.10,-9.75
07-03-2018,255.95,255.95,246.00,246.65,2370683,9.95,9.30
06-03-2018,266.00,266.10,255.00,256.50,1478458,11.10,9.50
05-03-2018,260.80,268.00,258.75,263.80,1259416,9.25,-3.00
01-03-2018,266.80,270.00,261.30,262.55,3299546,8.70,4.25
28-02-2018,264.80,270.40,260.90,268.75,3090656,9.50,-3.95
27-02-2018,273.95,275.85,266.10,267.80,2343314,9.75,6.15
26-02-2018,280.00,280.40,273.75,274.75,1976330,6.65,5.25
23-02-2018,273.05,277.35,272.70,276.10,1803816,4.65,-3.05
22-02-2018,271.60,273.50,269.25,272.60,1232294,4.25,-1.00
21-02-2018,272.00,274.00,267.30,273.10,2068366,6.70,-1.10
20-02-2018,268.20,273.95,264.75,269.65,3655220,9.20,-1.45
19-02-2018,271.20,271.75,256.60,267.65,3120693,15.15,3.55
16-02-2018,280.05,281.20,270.00,271.75,3887817,11.20,8.30
15-02-2018,275.00,282.00,274.45,278.85,2897772,7.55,-3.85
14-02-2018,289.00,289.40,275.80,276.80,4035985,13.60,12.20
12-02-2018,288.00,292.40,285.00,288.50,2614328,7.40,-0.50
09-02-2018,297.95,300.55,295.05,296.40,1480654,5.50,1.55
08-02-2018,293.00,308.05,292.15,301.45,1575362,15.90,-8.45
07-02-2018,295.60,297.95,290.10,292.75,1658643,7.85,2.85
06-02-2018,286.00,297.05,283.10,291.50,7376854,13.95,-5.50
05-02-2018,292.70,300.00,289.80,297.70,1100646,10.20,-5.00
02-02-2018,302.00,305.40,295.05,296.90,1746741,10.35,5.10
01-02-2018,316.05,317.45,304.50,305.55,2992953,12.95,10.50
31-01-2018,313.00,316.45,307.65,312.75,1593330,8.80,0.25
30-01-2018,311.05,318.75,310.80,312.85,1516354,7.95,-1.80
29-01-2018,313.80,318.00,310.00,311.10,1897912,8.00,2.70
25-01-2018,333.00,334.80,312.00,313.15,2511198,22.80,19.85
24-01-2018,317.80,330.60,316.10,329.50,4061533,14.50,-11.70
23-01-2018,306.25,319.95,306.25,318.00,2680572,13.70,-11.75
22-01-2018,309.40,309.40,304.00,306.25,1371793,5.40,3.15
19-01-2018,302.75,309.80,302.45,309.05,2100878,7.35,-6.30
18-01-2018,314.15,317.75,300.20,302.75,3848730,17.55,11.40
17-01-2018,295.20,308.00,292.65,306.35,4250423,15.35,-11.15
16-01-2018,302.00,303.40,295.25,296.15,951637,8.15,5.85
15-01-2018,303.20,305.15,301.55,302.25,1013072,3.60,0.95
12-01-2018,304.25,304.80,300.60,301.80,624189,4.20,2.45
11-01-2018,301.50,303.05,300.10,302.00,746295,2.95,-0.50
10-01-2018,304.10,305.80,300.00,301.05,911368,5.80,3.05
09-01-2018,307.00,309.45,303.45,304.25,1620111,6.00,2.75
08-01-2018,306.60,309.30,305.00,305.65,1043824,4.30,0.95
05-01-2018,311.00,311.80,305.60,306.20,1897329,6.20,4.80
04-01-2018,304.00,309.90,303.00,308.05,2863595,6.90,-4.05
03-01-2018,304.90,306.40,302.15,302.85,806325,4.25,2.05
02-01-2018,308.10,308.85,301.65,302.90,1188380,7.20,5.20
01-01-2018,310.00,312.75,306.50,307.05,1725476,6.25,2.95
29-12-2017,309.30,311.95,309.10,309.50,2401083,2.85,-0.20
28-12-2017,314.60,316.50,307.30,308.30,3225342,9.20,6.30
27-12-2017,317.00,320.30,312.90,314.15,2192876,7.40,2.85
26-12-2017,318.80,319.75,316.35,316.85,1178637,3.40,1.95
22-12-2017,317.00,323.80,316.55,319.85,803103,7.25,-2.85
21-12-2017,317.70,318.20,315.30,316.55,454168,2.90,1.15
20-12-2017,318.20,319.65,316.50,317.25,412886,3.15,0.95
19-12-2017,319.00,322.15,318.20,319.45,562864,3.95,-0.45
18-12-2017,310.80,323.35,301.00,318.90,1701449,22.35,-8.10
15-12-2017,317.80,319.30,312.10,312.75,632872,7.20,5.05
14-12-2017,314.20,315.70,309.60,314.05,686423,6.10,0.15
13-12-2017,318.40,318.90,311.30,313.25,709998,7.60,5.15
12-12-2017,317.95,320.30,314.90,318.40,758409,5.40,-0.45
11-12-2017,315.25,319.20,315.25,318.30,654329,3.95,-3.05
08-12-2017,316.95,318.65,312.10,313.15,1236570,6.55,3.80
07-12-2017,312.30,317.75,312.30,316.60,798630,5.45,-4.30
06-12-2017,317.70,317.70,311.45,312.25,956196,6.25,5.45
05-12-2017,313.00,320.60,308.95,319.30,1516319,11.65,-6.30
04-12-2017,315.00,317.40,311.30,313.30,607556,6.10,1.70
01-12-2017,321.55,322.50,311.40,312.55,1066080,11.10,9.00
30-11-2017,326.85,326.85,318.85,320.45,921322,8.00,6.40
29-11-2017,334.00,334.70,327.65,328.80,493399,7.05,5.20
28-11-2017,335.35,336.25,331.50,332.65,972320,4.75,2.70
27-11-2017,330.00,336.50,328.40,335.25,778581,8.10,-5.25
24-11-2017,336.00,336.80,331.50,332.25,754610,5.30,3.75
23-11-2017,336.05,336.90,331.95,334.90,758211,4.95,1.15
22-11-2017,331.00,339.50,327.30,335.20,1643066,12.20,-4.20
21-11-2017,334.80,335.40,330.00,330.75,914107,5.40,4.05
20-11-2017,337.70,337.70,331.60,333.05,974379,6.10,4.65
17-11-2017,343.25,346.50,335.80,337.40,1921175,10.70,5.85
16-11-2017,325.60,334.05,323.70,333.45,1228155,10.35,-7.85
15-11-2017,327.95,330.85,322.15,325.20,1006179,8.70,2.75
14-11-2017,329.00,334.70,327.65,329.20,1415815,7.05,-0.20
13-11-2017,335.10,344.60,329.90,331.20,7954401,14.70,3.90
10-11-2017,315.00,338.15,309.60,333.20,7645816,28.55,-18.20
09-11-2017,312.25,317.90,308.50,313.75,1906378,9.40,-1.50
08-11-2017,318.60,319.40,307.00,309.75,1249483,12.40,8.85
07-11-2017,329.00,331.80,315.60,317.20,1553044,16.20,11.80
06-11-2017,324.10,329.85,321.50,328.95,1691305,8.35,-4.85
03-11-2017,315.50,326.90,312.45,325.00,2392476,14.45,-9.50
02-11-2017,320.00,323.25,314.05,314.95,1995075,9.20,5.05
01-11-2017,309.75,321.45,309.20,319.80,2542032,12.25,-10.05
31-10-2017,312.20,313.80,304.40,305.80,1085058,9.40,6.40
30-10-2017,311.25,322.50,310.35,312.10,3422756,12.15,-0.85
27-10-2017,320.00,323.40,310.15,310.95,2508221,13.25,9.05
26-10-2017,327.95,351.50,317.25,320.65,7564371,34.25,7.30
25-10-2017,279.95,328.00,279.95,324.70,17296060,48.05,-44.75
24-10-2017,246.00,255.35,246.00,254.50,1191897,9.35,-8.50
23-10-2017,243.20,246.75,242.60,245.75,504363,4.15,-2.55
19-10-2017,244.80,245.40,241.25,242.50,525437,4.15,2.30
18-10-2017,246.00,247.95,242.50,244.20,1673032,5.45,1.80
17-10-2017,251.75,254.50,250.80,251.15,551700,3.70,0.60
16-10-2017,253.10,255.00,250.35,252.25,610856,4.65,0.85
13-10-2017,251.60,255.00,250.30,252.45,508321,4.70,-0.85
12-10-2017,252.00,253.00,249.00,251.60,1258500,4.00,0.40
11-10-2017,257.40,258.25,250.60,251.60,858527,7.65,5.80
10-10-2017,256.15,258.20,255.80,256.65,426008,2.40,-0.50
09-10-2017,257.00,258.95,254.50,256.50,463055,4.45,0.50
06-10-2017,251.50,257.50,251.50,256.65,768915,6.00,-5.15
05-10-2017,253.30,253.95,249.25,251.35,686395,4.70,1.95
04-10-2017,251.15,254.70,251.15,253.35,616459,3.55,-2.20
03-10-2017,255.20,256.45,250.65,251.30,578057,5.80,3.90
29-09-2017,254.30,255.60,253.10,253.75,429274,2.50,0.55
28-09-2017,251.00,253.60,249.55,252.80,714794,4.05,-1.80
27-09-2017,260.00,260.10,248.80,250.45,1244978,11.30,9.55
26-09-2017,258.00,259.55,256.05,257.90,606968,3.50,0.10
25-09-2017,261.85,261.85,254.70,258.65,1013224,7.15,3.20
22-09-2017,267.05,267.45,261.20,261.90,966177,6.25,5.15
21-09-2017,270.00,271.45,267.60,268.50,495890,3.85,1.50
20-09-2017,268.00,272.00,267.80,270.55,762200,4.20,-2.55
19-09-2017,270.45,271.00,266.55,267.80,956922,4.45,2.65
18-09-2017,272.25,274.00,269.50,270.15,725902,4.50,2.10
15-09-2017,271.45,274.30,270.80,272.05,759700,3.50,-0.60
14-09-2017,273.90,275.50,272.30,273.90,557556,3.20,0.00
13-09-2017,275.00,276.50,272.75,273.35,969274,3.75,1.65
12-09-2017,271.45,275.45,270.55,273.50,677334,4.90,-2.05
11-09-2017,272.95,273.70,269.65,270.85,1662833,4.05,2.10
08-09-2017,275.00,275.60,271.25,271.95,1425901,4.35,3.05
07-09-2017,276.90,276.90,273.50,274.50,1576319,3.40,2.40
06-09-2017,275.30,277.20,273.50,274.20,1126023,3.70,1.10
05-09-2017,277.30,279.25,276.70,277.30,1118139,2.55,0.00
04-09-2017,278.50,279.50,276.20,277.80,582082,3.30,0.70
01-09-2017,277.90,279.95,276.55,277.70,692851,3.40,0.20
31-08-2017,276.95,279.00,274.30,277.35,700338,4.70,-0.40
30-08-2017,277.55,279.30,276.00,276.90,969642,3.30,0.65
29-08-2017,278.00,280.75,276.00,276.70,988823,4.75,1.30
28-08-2017,282.00,282.90,279.00,279.30,1134477,3.90,2.70
24-08-2017,280.00,281.35,277.60,280.45,863400,3.75,-0.45
23-08-2017,274.50,279.35,274.50,278.75,673432,4.85,-4.25
22-08-2017,277.75,277.75,271.35,274.10,1703452,6.40,3.65
21-08-2017,279.00,280.70,273.40,274.65,820214,7.30,4.35
18-08-2017,278.00,279.50,276.00,278.65,993368,3.50,-0.65
17-08-2017,283.75,284.60,280.05,280.75,1722662,4.55,3.00
16-08-2017,279.95,283.60,274.20,282.90,1683686,9.40,-2.95
14-08-2017,282.10,283.00,276.10,278.05,1988533,6.90,4.05
11-08-2017,295.15,302.80,278.25,280.65,4249594,24.55,14.50
10-08-2017,300.20,302.30,292.00,296.55,1069607,10.30,3.65
09-08-2017,303.65,307.45,300.20,302.20,933434,7.25,1.45
08-08-2017,311.90,312.00,301.40,303.85,1022553,10.60,8.05
07-08-2017,305.50,311.90,305.45,311.10,998338,6.45,-5.60
04-08-2017,300.00,306.60,297.60,305.45,1050417,9.00,-5.45
03-08-2017,307.40,307.40,299.00,300.75,988222,8.40,6.65
02-08-2017,310.20,311.70,305.40,307.65,1207423,6.30,2.55
01-08-2017,313.70,314.90,308.10,308.80,984460,6.80,4.90
31-07-2017,299.00,313.90,298.10,312.55,3417051,15.80,-13.55
28-07-2017,295.50,300.50,295.50,299.20,757315,5.00,-3.70
27-07-2017,296.95,299.70,296.35,298.30,1777378,3.35,-1.35
26-07-2017,296.35,299.45,295.25,295.75,640953,4.20,0.60
25-07-2017,295.40,296.95,294.75,296.25,678333,2.20,-0.85
24-07-2017,290.85,296.20,290.65,294.45,761990,5.55,-3.60
21-07-2017,291.00,292.20,288.40,290.35,431149,3.80,0.65
20-07-2017,293.90,294.00,290.00,290.65,473847,4.00,3.25
19-07-2017,292.40,293.85,291.00,293.20,475035,2.85,-0.80
18-07-2017,292.00,296.30,290.00,290.45,1709670,6.30,1.55
17-07-2017,292.35,294.00,289.70,292.80,835299,4.30,-0.45
14-07-2017,289.60,293.60,287.20,291.60,1073967,6.40,-2.00
13-07-2017,289.00,290.00,286.65,288.60,628310,3.35,0.40
12-07-2017,284.90,288.00,283.25,287.40,657243,4.75,-2.50
11-07-2017,287.20,289.40,283.10,283.60,1142110,6.30,3.60
10-07-2017,280.70,287.00,280.50,285.55,3605684,6.50,-4.85
07-07-2017,280.10,282.40,279.80,280.20,540634,2.60,-0.10
06-07-2017,275.00,282.75,274.50,280.90,1245617,8.25,-5.90
05-07-2017,274.45,275.65,272.40,275.00,693654,3.25,-0.55
04-07-2017,274.70,276.40,272.05,273.00,652050,4.35,1.70
03-07-2017,274.00,275.35,272.65,274.70,585573,2.70,-0.70
30-06-2017,272.40,274.65,269.80,273.60,810714,4.85,-1.20
29-06-2017,276.55,279.20,271.60,272.55,999877,7.60,4.00
28-06-2017,276.95,278.40,273.85,276.40,1279218,4.55,0.55
27-06-2017,288.95,289.10,277.00,279.40,2496105,12.10,9.55
23-06-2017,294.65,295.30,287.80,288.85,765354,7.50,5.80
22-06-2017,291.25,295.70,291.25,294.55,1380077,4.45,-3.30
21-06-2017,289.75,292.30,288.25,290.20,2160679,4.05,-0.45
20-06-2017,287.80,291.00,285.70,290.00,1092198,5.30,-2.20
19-06-2017,286.75,289.55,285.35,288.50,632484,4.20,-1.75
16-06-2017,284.00,286.65,283.35,285.85,1691416,3.30,-1.85
15-06-2017,284.50,285.75,281.55,284.05,1373156,4.20,0.45
14-06-2017,285.35,286.35,282.80,284.35,285,3.55,1.00
13-06-2017,286.00,287.10,283.00,283.80,284,4.10,2.20
12-06-2017,287.00,287.00,284.40,285.05,698974,2.60,1.95
09-06-2017,288.80,289.50,286.00,288.50,1461948,3.50,0.30
08-06-2017,292.30,292.30,288.10,288.80,575665,4.20,3.50
07-06-2017,288.05,291.45,287.25,290.75,816223,4.20,-2.70
06-06-2017,291.00,292.90,286.50,287.25,803082,6.40,3.75
05-06-2017,288.00,289.60,287.00,287.35,541392,2.60,0.65
02-06-2017,289.25,290.50,286.65,287.40,659567,3.85,1.85
01-06-2017,287.20,291.15,284.85,287.35,901626,6.30,-0.15
31-05-2017,289.40,291.25,287.45,288.55,601296,3.80,0.85
30-05-2017,283.90,289.45,281.15,288.80,699527,8.30,-4.90
29-05-2017,288.15,290.80,283.75,284.40,978317,7.05,3.75
26-05-2017,290.00,290.75,285.30,288.45,1077478,5.45,1.55
25-05-2017,284.05,291.00,283.85,290.00,1024680,7.15,-5.95
24-05-2017,289.10,290.15,281.90,283.15,1371376,8.25,5.95
23-05-2017,295.00,295.90,287.00,289.15,1478728,8.90,5.85
22-05-2017,309.00,309.30,293.25,294.40,2278172,16.05,14.60
19-05-2017,304.80,315.00,302.20,308.15,4801674,12.80,-3.35
18-05-2017,304.70,307.85,302.05,302.95,1046542,5.80,1.75
17-05-2017,308.00,308.60,305.45,307.65,1106424,3.15,0.35
16-05-2017,301.05,308.30,299.20,307.00,5871721,9.10,-5.95
15-05-2017,298.00,301.50,297.60,300.45,2157073,3.90,-2.45
12-05-2017,299.25,302.50,295.70,297.15,2386158,6.80,2.10
11-05-2017,295.10,299.30,294.45,298.00,2155328,4.85,-2.90
10-05-2017,297.00,298.00,293.10,294.60,820206,4.90,2.40
09-05-2017,300.35,301.00,295.30,296.00,1084844,5.70,4.35
08-05-2017,296.25,300.40,294.00,298.65,815944,6.40,-2.40
05-05-2017,300.25,304.90,292.00,295.95,3366537,12.90,4.30
04-05-2017,293.10,299.80,293.10,298.80,2582802,6.70,-5.70
03-05-2017,288.70,293.15,285.80,289.35,1111318,7.35,-0.65
02-05-2017,290.80,292.50,287.10,288.25,866004,5.40,2.55
28-04-2017,283.05,290.50,282.60,289.45,1114024,7.90,-6.40
27-04-2017,286.00,287.80,281.00,281.95,949975,6.80,4.05
26-04-2017,286.50,289.15,283.35,286.40,810712,5.80,0.10
25-04-2017,287.90,288.60,285.05,286.00,650865,3.55,1.90
24-04-2017,282.50,287.35,281.00,285.55,765144,6.35,-3.05
21-04-2017,286.50,286.90,279.35,282.15,1272216,7.55,4.35
20-04-2017,284.20,287.10,282.15,284.90,964058,4.95,-0.70
19-04-2017,291.90,293.00,283.20,284.20,1484320,9.80,7.70
18-04-2017,290.50,296.40,288.50,290.15,1485051,7.90,0.35
17-04-2017,291.45,292.50,288.55,289.65,1239658,3.95,1.80
13-04-2017,289.30,292.90,289.30,291.00,1722889,3.60,-1.70
12-04-2017,294.00,295.50,289.20,290.10,1377460,6.30,3.90
11-04-2017,289.80,294.50,289.05,293.70,1261467,5.45,-3.90
10-04-2017,289.40,290.30,286.50,289.00,1215367,3.80,0.40
07-04-2017,292.10,294.70,288.05,289.40,292,6.65,2.70
06-04-2017,295.70,297.55,291.60,292.70,294,5.95,3.00
05-04-2017,292.85,298.65,289.75,296.70,296,8.90,-3.85
03-04-2017,294.30,295.50,291.50,293.15,1077883,4.00,1.15
31-03-2017,292.40,294.25,288.55,292.60,2076728,5.70,-0.20
30-03-2017,288.35,293.50,288.15,290.00,1974483,5.35,-1.65
29-03-2017,282.95,289.55,282.50,287.75,18346222,7.05,-4.80
28-03-2017,280.00,282.90,278.60,282.15,4603318,4.30,-2.15
27-03-2017,276.30,280.70,275.30,279.35,1533913,5.40,-3.05
24-03-2017,269.95,278.75,268.70,276.05,1912571,10.05,-6.10
23-03-2017,268.55,269.45,266.65,268.50,849174,2.80,0.05
22-03-2017,271.40,271.40,267.00,267.65,932422,4.40,3.75
21-03-2017,274.00,277.00,270.20,272.30,1142201,6.80,1.70
20-03-2017,275.00,275.00,272.00,274.00,8106217,3.00,1.00
17-03-2017,279.60,279.60,273.50,274.10,1281510,6.10,5.50
16-03-2017,278.80,280.00,276.10,278.95,3721429,3.90,-0.15
15-03-2017,272.50,280.00,272.50,277.40,1481548,7.50,-4.90
14-03-2017,278.00,279.00,273.95,274.70,998562,5.05,3.30
10-03-2017,274.80,275.65,269.70,272.05,2350135,5.95,2.75
09-03-2017,269.85,273.80,268.50,273.20,2253195,5.30,-3.35
08-03-2017,268.50,270.25,266.05,269.70,1250732,4.20,-1.20
07-03-2017,270.30,271.00,266.45,268.05,441030,4.55,2.25
06-03-2017,265.55,270.45,265.55,269.90,623060,4.90,-4.35
03-03-2017,266.00,268.60,264.50,265.15,763059,4.10,0.85
02-03-2017,273.50,274.60,265.90,267.00,1130527,8.70,6.50
01-03-2017,270.00,273.10,270.00,271.95,1157627,3.10,-1.95
28-02-2017,268.30,271.00,268.20,269.20,578290,2.80,-0.90
27-02-2017,271.00,271.50,267.60,268.15,1932776,3.90,2.85
23-02-2017,271.90,273.00,269.80,270.50,2294677,3.20,1.40
22-02-2017,271.25,274.50,269.55,271.80,1557349,4.95,-0.55
21-02-2017,269.45,271.25,268.70,270.65,1022457,2.55,-1.20
20-02-2017,269.35,271.50,268.10,269.25,1645609,3.40,0.10
17-02-2017,270.90,273.70,267.75,268.80,2822028,5.95,2.10
16-02-2017,276.50,277.00,269.80,270.40,3218188,7.20,6.10
15-02-2017,270.55,272.40,267.10,268.65,1425318,5.30,1.90
14-02-2017,273.40,273.40,268.10,270.50,1834821,5.30,2.90
13-02-2017,277.95,278.35,270.20,271.40,273,8.15,6.55
10-02-2017,278.05,282.45,275.00,276.25,5531109,7.45,1.80
09-02-2017,278.30,280.20,271.05,275.85,1953369,9.15,2.45
08-02-2017,277.80,279.20,273.00,277.30,2999403,6.20,0.50
07-02-2017,278.00,279.60,276.20,277.50,2507178,3.40,0.50
06-02-2017,279.10,282.45,276.00,277.05,1742387,6.45,2.05
03-02-2017,273.00,278.05,272.00,277.40,3954087,6.05,-4.40
02-02-2017,271.10,274.70,268.60,272.70,4939979,6.10,-1.60
01-02-2017,261.60,271.65,261.00,270.30,4767253,10.65,-8.70
31-01-2017,262.65,263.90,259.45,260.00,1393891,4.45,2.65
30-01-2017,266.00,267.70,262.60,263.00,1972593,5.10,3.00
27-01-2017,260.00,268.25,259.50,266.50,2597953,8.75,-6.50
25-01-2017,255.10,261.00,254.25,259.30,2082222,6.75,-4.20
24-01-2017,255.10,256.95,254.25,254.70,1280279,2.70,0.40
23-01-2017,251.00,254.95,250.20,254.10,1141206,4.75,-3.10
20-01-2017,258.80,260.55,250.40,251.00,1536608,10.15,7.80
19-01-2017,257.00,261.80,256.65,258.30,1557394,5.15,-1.30
18-01-2017,256.50,259.00,256.50,257.60,761642,2.50,-1.10
17-01-2017,256.60,258.55,254.65,256.15,887020,3.90,0.45
16-01-2017,251.05,256.40,250.75,255.75,1147858,5.65,-4.70
13-01-2017,252.05,252.95,248.85,250.90,1635559,4.10,1.15
12-01-2017,252.35,254.30,250.55,251.10,1755393,3.75,1.25
11-01-2017,248.10,253.15,248.10,251.90,2441459,5.05,-3.80
10-01-2017,247.50,248.90,246.40,247.85,667028,2.50,-0.35
09-01-2017,246.55,248.20,246.10,247.00,594964,2.10,-0.45
06-01-2017,246.00,248.95,245.30,245.95,1050117,3.65,0.05
05-01-2017,244.95,246.00,244.05,245.45,1025688,1.95,-0.50
04-01-2017,245.20,246.45,242.50,242.90,1271447,3.95,2.30
03-01-2017,243.60,246.30,241.10,244.85,1524646,5.20,-1.25
02-01-2017,252.75,253.50,242.80,243.60,2429618,10.70,9.15
30-12-2016,247.55,252.45,247.50,249.75,1781491,4.95,-2.20
29-12-2016,248.00,248.90,245.75,247.55,754686,3.15,0.45
28-12-2016,249.65,252.35,246.70,247.25,1331062,5.65,2.40
27-12-2016,243.60,249.90,243.10,248.70,878824,6.80,-5.10
26-12-2016,248.75,248.75,243.70,244.10,781838,5.05,4.65
23-12-2016,249.95,251.70,248.05,249.25,889308,3.65,0.70
22-12-2016,254.00,254.25,248.45,249.75,2080442,5.80,4.25
21-12-2016,256.55,257.95,254.15,255.15,801075,3.80,1.40
20-12-2016,261.25,262.95,253.25,254.55,1467511,9.70,6.70
19-12-2016,263.05,264.40,260.85,261.40,560178,3.55,1.65
16-12-2016,265.70,268.25,263.25,264.75,813798,5.00,0.95
15-12-2016,259.35,267.50,259.25,265.00,1578399,8.25,-5.65
14-12-2016,265.50,266.20,262.20,262.70,794810,4.00,2.80
13-12-2016,264.85,266.25,261.80,265.50,988072,4.45,-0.65
12-12-2016,269.45,269.45,262.40,263.40,266,7.05,6.05
09-12-2016,260.95,266.50,258.70,266.00,2130847,7.80,-5.05
08-12-2016,258.75,260.50,258.05,259.75,944646,2.45,-1.00
07-12-2016,260.05,262.50,252.00,255.35,2725215,10.50,4.70
06-12-2016,258.80,260.00,256.45,259.15,1242889,3.55,-0.35
05-12-2016,254.50,257.30,253.30,256.70,993911,4.00,-2.20
02-12-2016,253.30,261.25,253.00,254.40,2128604,8.25,-1.10
01-12-2016,259.90,260.95,254.75,255.75,1453568,6.20,4.15
30-11-2016,254.40,259.90,252.75,258.40,1653267,7.15,-4.00
29-11-2016,254.60,256.50,252.10,252.95,1185549,4.40,1.65
28-11-2016,253.70,257.70,248.20,253.60,2096208,9.50,0.10
25-11-2016,263.80,264.65,258.60,260.95,1791027,6.05,2.85
24-11-2016,258.40,262.90,254.65,261.70,1900846,8.25,-3.30
23-11-2016,260.80,260.80,254.90,258.75,1559253,5.90,2.05
22-11-2016,261.50,262.40,251.45,257.40,2450360,10.95,4.10
21-11-2016,276.30,277.80,256.25,257.75,2569703,21.55,18.55
18-11-2016,278.40,279.95,274.75,275.70,1886242,5.20,2.70
17-11-2016,277.25,282.40,276.00,277.65,3027795,6.40,-0.40
16-11-2016,283.40,285.00,276.10,277.15,2460911,8.90,6.25
15-11-2016,275.95,283.35,271.00,278.10,5272341,12.35,-2.15
11-11-2016,278.95,288.50,270.70,272.90,278,17.80,6.05
10-11-2016,267.00,283.90,265.30,281.60,5967067,18.60,-14.60
09-11-2016,239.50,261.00,231.00,259.75,4029745,30.00,-20.25
08-11-2016,254.00,254.00,248.90,252.60,758203,5.10,1.40
07-11-2016,248.00,254.00,245.75,252.70,1120508,8.25,-4.70
04-11-2016,246.20,248.50,240.55,242.85,1192300,7.95,3.35
03-11-2016,250.90,252.80,245.00,245.65,1287155,7.80,5.25
02-11-2016,254.40,255.50,247.00,251.30,1073249,8.50,3.10
01-11-2016,257.50,260.10,256.85,258.40,2395509,3.25,-0.90
30-10-2016,259.30,260.00,257.00,257.85,306968,3.00,1.45
28-10-2016,256.65,258.55,253.70,257.85,2277165,4.85,-1.20
27-10-2016,259.00,259.00,254.40,255.05,2609234,4.60,3.95
26-10-2016,261.30,264.75,257.00,259.05,1397639,7.75,2.25
25-10-2016,264.00,264.65,260.75,261.30,2362503,3.90,2.70
24-10-2016,259.90,264.75,258.00,262.85,4163083,6.75,-2.95
21-10-2016,260.00,260.00,255.75,258.40,1880556,4.25,1.60
20-10-2016,255.05,260.40,255.05,259.95,3227303,5.35,-4.90
19-10-2016,257.30,257.95,254.30,254.80,4161624,3.65,2.50
18-10-2016,254.85,257.45,253.75,256.90,4550935,3.70,-2.05
17-10-2016,254.00,256.30,251.90,253.10,3033994,4.40,0.90
14-10-2016,251.25,253.30,249.70,251.90,3474567,3.60,-0.65
13-10-2016,255.40,255.40,246.10,249.70,1557775,9.30,5.70
10-10-2016,259.00,260.20,255.35,256.00,2377551,4.85,3.00
07-10-2016,257.00,259.45,255.05,258.25,3479926,4.40,-1.25
06-10-2016,261.70,261.90,255.80,256.85,1416758,6.10,4.85
05-10-2016,262.05,264.60,259.65,260.55,3191168,4.95,1.50
04-10-2016,256.40,261.50,253.85,259.25,5202146,7.65,-2.85
03-10-2016,252.60,257.00,252.60,255.20,2078880,4.40,-2.60
30-09-2016,246.10,252.50,245.60,250.70,1417765,6.90,-4.60
29-09-2016,254.95,256.75,243.50,247.15,1968079,13.25,7.80
28-09-2016,250.00,255.70,248.00,253.50,3346226,7.70,-3.50
27-09-2016,252.35,253.95,248.30,248.95,1840643,5.65,3.40
26-09-2016,254.40,254.40,250.65,251.65,2660045,3.75,2.75
23-09-2016,258.40,258.70,253.70,254.40,2274898,5.00,4.00
22-09-2016,257.00,258.35,255.20,257.35,3545874,3.15,-0.35
21-09-2016,254.50,256.00,250.75,251.35,3219387,5.25,3.15
