Date,Close
17-10-2014,252.23
16-10-2014,246.57
14-10-2014,252.17
13-10-2014,248.13
10-10-2014,245.13
09-10-2014,248.03
08-10-2014,241.18
07-10-2014,236.98
01-10-2014,242.3
30-09-2014,244.24
29-09-2014,244.75
26-09-2014,244.29
25-09-2014,237.84
24-09-2014,248.74
23-09-2014,255.6
22-09-2014,260.2
19-09-2014,256.85
18-09-2014,261.88
17-09-2014,256.21
16-09-2014,256.37
15-09-2014,262.43
12-09-2014,262.56
11-09-2014,260.14
10-09-2014,255.3
09-09-2014,256.74
08-09-2014,256.42
05-09-2014,251.54
04-09-2014,248.8
03-09-2014,250.15
02-09-2014,252.21
01-09-2014,250.34
28-08-2014,246.05
27-08-2014,250.3
26-08-2014,249.32
25-08-2014,250.91
22-08-2014,252.36
21-08-2014,246.78
20-08-2014,241.31
19-08-2014,243.98
18-08-2014,242.03
14-08-2014,236.18
13-08-2014,236.87
12-08-2014,242.94
11-08-2014,241.27
08-08-2014,241.53
07-08-2014,243.72
06-08-2014,242.67
05-08-2014,246.98
04-08-2014,246.09
01-08-2014,243.94
31-07-2014,243.98
30-07-2014,247.1
28-07-2014,249.03
25-07-2014,250.12
24-07-2014,255.58
23-07-2014,254.03
22-07-2014,252.4
21-07-2014,252.32
18-07-2014,256.15
17-07-2014,259.77
16-07-2014,257.32
15-07-2014,251.62
14-07-2014,241.21
11-07-2014,242.16
10-07-2014,254.79
09-07-2014,258.16
08-07-2014,257.68
07-07-2014,268.25
04-07-2014,269.91
03-07-2014,269.2
02-07-2014,270.11
01-07-2014,268.08
30-06-2014,268.59
27-06-2014,263.68
26-06-2014,265.55
25-06-2014,269.18
24-06-2014,265.95
23-06-2014,260.14
20-06-2014,258.06
19-06-2014,260.61
18-06-2014,263.82
17-06-2014,265.44
16-06-2014,257.93
13-06-2014,260.64
12-06-2014,269.38
11-06-2014,269.07
10-06-2014,266.48
09-06-2014,270.34
06-06-2014,273.22
05-06-2014,269.68
04-06-2014,268.23
03-06-2014,264.33
02-06-2014,264.42
30-05-2014,254.19
29-05-2014,260.01
28-05-2014,261.01
27-05-2014,263.22
26-05-2014,269.98
23-05-2014,275.53
22-05-2014,251.18
21-05-2014,246.01
20-05-2014,252.61
19-05-2014,257
16-05-2014,241.43
15-05-2014,227.91
14-05-2014,228.28
13-05-2014,227.63
12-05-2014,224.38
09-05-2014,217.27
08-05-2014,209.15
07-05-2014,207.34
06-05-2014,205.18
05-05-2014,204.49
02-05-2014,204.58
30-04-2014,207.9
29-04-2014,206.53
28-04-2014,210.53
25-04-2014,208.32
23-04-2014,206.46
22-04-2014,204.94
21-04-2014,207.07
17-04-2014,201.78
16-04-2014,195.98
15-04-2014,196.35
11-04-2014,199.43
10-04-2014,202.69
09-04-2014,198.43
07-04-2014,192.23
04-04-2014,190.43
03-04-2014,189.54
02-04-2014,193.35
01-04-2014,189.46
31-03-2014,191.83
28-03-2014,190.23
27-03-2014,183.96
26-03-2014,176.82
25-03-2014,174.11
24-03-2014,172.55
22-03-2014,170.24
21-03-2014,170.26
20-03-2014,167.8
19-03-2014,170.74
18-03-2014,169.84
14-03-2014,165.35
13-03-2014,165.18
12-03-2014,164.48
11-03-2014,167.52
10-03-2014,169.14
07-03-2014,164.88
06-03-2014,157.62
05-03-2014,157.35
04-03-2014,154.97
03-03-2014,151.85
28-02-2014,153.17
26-02-2014,152.17
25-02-2014,150.68
24-02-2014,151.08
21-02-2014,150.31
20-02-2014,148.15
19-02-2014,150.87
18-02-2014,149.91
17-02-2014,147.34
14-02-2014,147.51
13-02-2014,149.97
12-02-2014,153.27
11-02-2014,151.85
10-02-2014,151.43
07-02-2014,152.68
06-02-2014,150.43
05-02-2014,152.11
04-02-2014,151.6
03-02-2014,148.99
31-01-2014,152.56
30-01-2014,151.76
29-01-2014,157.37
28-01-2014,159.6
27-01-2014,159.46
24-01-2014,162.2
23-01-2014,165.71
22-01-2014,164.58
21-01-2014,165.86
20-01-2014,164.1
17-01-2014,162.21
16-01-2014,163.7
15-01-2014,164.36
14-01-2014,162.69
13-01-2014,164.2
10-01-2014,160.89
09-01-2014,163.91
08-01-2014,165.54
07-01-2014,165.98
06-01-2014,168.77
03-01-2014,171.61
02-01-2014,174.25
01-01-2014,176.53
31-12-2013,176.55
30-12-2013,176.34
27-12-2013,176.99
26-12-2013,175.42
24-12-2013,175.92
23-12-2013,175.76
20-12-2013,175.19
19-12-2013,173.05
18-12-2013,176.49
17-12-2013,171.9
16-12-2013,173.29
13-12-2013,174.36
12-12-2013,177.84
11-12-2013,179.67
10-12-2013,184.46
09-12-2013,188.92
06-12-2013,186.18
05-12-2013,185.37
04-12-2013,181.97
03-12-2013,181.44
02-12-2013,182.27
29-11-2013,182.15
28-11-2013,176.36
27-11-2013,176.39
26-11-2013,178.59
25-11-2013,180.46
22-11-2013,174.03
21-11-2013,176.01
20-11-2013,179.56
19-11-2013,182.33
18-11-2013,176.72
14-11-2013,172.24
13-11-2013,169.79
12-11-2013,167.55
11-11-2013,170.5
08-11-2013,174.43
07-11-2013,175.23
06-11-2013,180.96
05-11-2013,187.32
03-11-2013,188.6
01-11-2013,187.94
31-10-2013,179.55
30-10-2013,172.1
29-10-2013,173.73
28-10-2013,167.62
25-10-2013,171.77
24-10-2013,171.83
23-10-2013,171.64
22-10-2013,167.69
21-10-2013,167.13
18-10-2013,166.48
17-10-2013,162.16
15-10-2013,162.16
14-10-2013,165.62
11-10-2013,165.16
10-10-2013,163.3
09-10-2013,161.24
08-10-2013,161.17
07-10-2013,163.28
04-10-2013,165.24
03-10-2013,165.95
01-10-2013,164.35
30-09-2013,161.53
27-09-2013,164.17
26-09-2013,167.52
25-09-2013,168.64
24-09-2013,164.71
23-09-2013,165.25
20-09-2013,174.66
19-09-2013,180.88
18-09-2013,167.38
17-09-2013,163.49
16-09-2013,164.97
13-09-2013,166.3
12-09-2013,165.81
11-09-2013,168.89
10-09-2013,163.15
06-09-2013,163.33
05-09-2013,163.63
04-09-2013,149.11
03-09-2013,147.53
02-09-2013,151.67
30-08-2013,151.44
29-08-2013,148.93
28-08-2013,149.82
27-08-2013,151.99
26-08-2013,155.73
23-08-2013,155.95
22-08-2013,157.11
21-08-2013,154.96
20-08-2013,155.35
19-08-2013,153.04
16-08-2013,157.12
14-08-2013,162.51
13-08-2013,162.07
12-08-2013,160.48
08-08-2013,166.15
07-08-2013,171.36
06-08-2013,164.08
05-08-2013,168.24
02-08-2013,168.14
01-08-2013,168.35
31-07-2013,170.99
30-07-2013,172.37
29-07-2013,174.41
26-07-2013,176.48
25-07-2013,179.95
24-07-2013,180.29
23-07-2013,186.11
22-07-2013,182.42
19-07-2013,181.41
18-07-2013,182.45
17-07-2013,180.71
16-07-2013,182.85
15-07-2013,191.61
12-07-2013,189.34
11-07-2013,191.02
10-07-2013,187.76
09-07-2013,189.64
08-07-2013,187.73
05-07-2013,189.47
04-07-2013,190.15
03-07-2013,189.96
02-07-2013,199.09
01-07-2013,201.56
28-06-2013,195.36
27-06-2013,191.37
26-06-2013,190.07
25-06-2013,191.48
24-06-2013,194.89
21-06-2013,199.04
20-06-2013,199.85
19-06-2013,204.57
18-06-2013,204.39
17-06-2013,206.5
14-06-2013,204.63
13-06-2013,201.98
12-06-2013,201.01
11-06-2013,199.77
10-06-2013,201.21
07-06-2013,202.32
06-06-2013,204.92
05-06-2013,203.16
04-06-2013,202.6
03-06-2013,206.97
31-05-2013,204.77
30-05-2013,208.85
29-05-2013,210.53
28-05-2013,213.03
27-05-2013,216.16
24-05-2013,215.12
23-05-2013,217.62
22-05-2013,236.43
21-05-2013,236.11
20-05-2013,241.32
17-05-2013,242.46
16-05-2013,241.48
15-05-2013,238.45
14-05-2013,229.13
13-05-2013,227.83
11-05-2013,230.59
10-05-2013,229.38
09-05-2013,229.44
08-05-2013,225.36
07-05-2013,225.64
06-05-2013,222.53
03-05-2013,221.66
02-05-2013,229.94
30-04-2013,226.42
29-04-2013,227.25
26-04-2013,228.96
25-04-2013,233.11
23-04-2013,228.67
22-04-2013,232.4
18-04-2013,229.4
17-04-2013,224.45
16-04-2013,218.19
15-04-2013,214.47
12-04-2013,208.21
11-04-2013,204.17
10-04-2013,202.1
09-04-2013,198.71
08-04-2013,203.4
05-04-2013,205.63
04-04-2013,206.61
03-04-2013,210.73
02-04-2013,214.01
01-04-2013,209.06
28-03-2013,207.28
26-03-2013,205.14
25-03-2013,205.85
22-03-2013,208.39
21-03-2013,212.01
20-03-2013,211.78
19-03-2013,220.3
18-03-2013,224.85
15-03-2013,226.17
14-03-2013,225.59
13-03-2013,217.93
12-03-2013,220.13
11-03-2013,220.52
08-03-2013,220.41
07-03-2013,216.85
06-03-2013,216.62
05-03-2013,213.06
04-03-2013,209.82
01-03-2013,208.93
28-02-2013,208.54
27-02-2013,221.39
26-02-2013,219.9
25-02-2013,222.09
22-02-2013,219.65
21-02-2013,221
20-02-2013,225.14
19-02-2013,227.37
18-02-2013,225.98
15-02-2013,223.33
14-02-2013,221.44
13-02-2013,225.51
12-02-2013,229.72
11-02-2013,229.46
08-02-2013,228.64
07-02-2013,232.71
06-02-2013,235.1
05-02-2013,236.52
04-02-2013,235.19
01-02-2013,240.99
31-01-2013,243.66
30-01-2013,243.54
29-01-2013,245.73
28-01-2013,249.02
25-01-2013,251.33
24-01-2013,245.84
23-01-2013,248.03
22-01-2013,246.44
21-01-2013,249.78
18-01-2013,249.12
17-01-2013,246.84
16-01-2013,243.29
15-01-2013,248.89
14-01-2013,249.83
11-01-2013,249.1
10-01-2013,253.92
09-01-2013,252.17
08-01-2013,249.35
07-01-2013,246.7
04-01-2013,248.48
03-01-2013,247.1
02-01-2013,244.81
01-01-2013,242.6
31-12-2012,238.38
28-12-2012,237.78
27-12-2012,238.88
26-12-2012,237.12
24-12-2012,232.83
21-12-2012,233.37
20-12-2012,238.01
19-12-2012,236.89
18-12-2012,237.14
17-12-2012,234.35
14-12-2012,232.02
13-12-2012,226.18
12-12-2012,229.48
11-12-2012,230.37
10-12-2012,231.95
07-12-2012,231.09
06-12-2012,230.73
05-12-2012,226.92
04-12-2012,223.83
03-12-2012,220.33
30-11-2012,217.01
29-11-2012,213.21
27-11-2012,211.22
26-11-2012,209.09
23-11-2012,208.97
22-11-2012,209.97
21-11-2012,206.07
20-11-2012,206.59
19-11-2012,209.5
16-11-2012,210.75
15-11-2012,215.34
13-11-2012,217.2
12-11-2012,219.07
09-11-2012,215.64
08-11-2012,224.36
07-11-2012,221.44
06-11-2012,217.29
05-11-2012,214.31
02-11-2012,215.25
01-11-2012,211.42
31-10-2012,210.96
30-10-2012,207.42
29-10-2012,217.04
26-10-2012,217.32
25-10-2012,220.18
23-10-2012,223.52
22-10-2012,224.19
19-10-2012,225.67
18-10-2012,227.67
17-10-2012,221.47
16-10-2012,222.9
15-10-2012,226.43
12-10-2012,225.06
11-10-2012,226.88
10-10-2012,222.72
09-10-2012,228.02
08-10-2012,226.99
05-10-2012,233.93
04-10-2012,234.48
03-10-2012,229.55
01-10-2012,226.93
28-09-2012,223.79
27-09-2012,224.66
26-09-2012,222.82
25-09-2012,219.72
24-09-2012,219.71
21-09-2012,221.26
20-09-2012,212.14
18-09-2012,215.07
17-09-2012,207.62
14-09-2012,197.06
13-09-2012,186.75
12-09-2012,185.89
11-09-2012,185.74
10-09-2012,186.13
08-09-2012,189.55
07-09-2012,188.77
06-09-2012,185.28
05-09-2012,183.17
04-09-2012,187.23
03-09-2012,184.92
31-08-2012,184.5
30-08-2012,184.03
29-08-2012,182.93
28-08-2012,184.31
27-08-2012,184.6
24-08-2012,189.48
23-08-2012,191.25
22-08-2012,191.27
21-08-2012,191.39
17-08-2012,189.63
16-08-2012,189.37
14-08-2012,191.03
13-08-2012,190.58
10-08-2012,188.8
09-08-2012,197.2
08-08-2012,206.11
07-08-2012,205.93
06-08-2012,201.82
03-08-2012,200.56
02-08-2012,201.47
01-08-2012,203.27
31-07-2012,200.52
30-07-2012,203.11
27-07-2012,194.12
26-07-2012,201.72
25-07-2012,207.07
24-07-2012,209.48
23-07-2012,209.26
20-07-2012,213.46
19-07-2012,215.78
18-07-2012,218.6
17-07-2012,219.89
16-07-2012,219.45
13-07-2012,217.93
12-07-2012,221.69
11-07-2012,221.6
10-07-2012,222.22
09-07-2012,220.65
06-07-2012,221.8
05-07-2012,223.22
04-07-2012,222.43
03-07-2012,218.4
02-07-2012,217.96
29-06-2012,215.92
28-06-2012,209.55
27-06-2012,211.34
26-06-2012,211.61
25-06-2012,211.49
22-06-2012,215.68
21-06-2012,217.8
20-06-2012,211.67
19-06-2012,210.31
18-06-2012,208.77
15-06-2012,218.28
14-06-2012,215.43
13-06-2012,222.23
12-06-2012,220.69
11-06-2012,216.46
08-06-2012,218.01
07-06-2012,216.79
06-06-2012,215.95
05-06-2012,208.03
04-06-2012,204.62
01-06-2012,202.62
31-05-2012,205.56
30-05-2012,209.75
29-05-2012,212.03
28-05-2012,210.04
25-05-2012,200.5
24-05-2012,197.08
23-05-2012,195.65
22-05-2012,193.85
21-05-2012,200.74
18-05-2012,194.2
17-05-2012,184.81
16-05-2012,182.92
15-05-2012,186
14-05-2012,184.02
11-05-2012,185.22
10-05-2012,184.38
09-05-2012,188.76
08-05-2012,195.9
07-05-2012,202.62
04-05-2012,199.36
03-05-2012,208.52
02-05-2012,213.95
30-04-2012,213.8
28-04-2012,213.11
27-04-2012,212.57
26-04-2012,215.92
25-04-2012,217.17
24-04-2012,218.85
23-04-2012,219.21
20-04-2012,226.05
19-04-2012,227.13
18-04-2012,228.96
17-04-2012,230
16-04-2012,226.54
13-04-2012,221.15
12-04-2012,222.41
11-04-2012,216.03
10-04-2012,215.1
09-04-2012,210.13
04-04-2012,216.43
03-04-2012,217.09
02-04-2012,212.94
30-03-2012,209.5
29-03-2012,206.16
28-03-2012,208.12
27-03-2012,212.98
26-03-2012,211.83
23-03-2012,216.53
22-03-2012,216.06
21-03-2012,223.36
20-03-2012,218.42
19-03-2012,215.97
16-03-2012,222.8
15-03-2012,229.95
14-03-2012,235.15
13-03-2012,232.77
12-03-2012,231.03
09-03-2012,222.23
07-03-2012,214.11
06-03-2012,215.1
05-03-2012,217.42
03-03-2012,225.08
02-03-2012,224.57
01-03-2012,221.98
29-02-2012,224.34
28-02-2012,222.96
27-02-2012,212.51
24-02-2012,220.68
23-02-2012,226.13
22-02-2012,225.78
21-02-2012,245.18
17-02-2012,241.68
16-02-2012,234.91
15-02-2012,225.05
14-02-2012,219.85
13-02-2012,212.9
10-02-2012,217.25
09-02-2012,218.2
08-02-2012,217.54
07-02-2012,215.21
06-02-2012,216.31
03-02-2012,210.31
02-02-2012,207.27
01-02-2012,207.71
31-01-2012,206.11
30-01-2012,199.07
27-01-2012,204.26
25-01-2012,205.66
24-01-2012,204.13
23-01-2012,194.07
20-01-2012,193.18
19-01-2012,188.37
18-01-2012,186.36
17-01-2012,184.29
16-01-2012,181.67
13-01-2012,177.72
12-01-2012,176.07
11-01-2012,172.58
10-01-2012,170.21
09-01-2012,163.78
07-01-2012,166.98
06-01-2012,167.62
05-01-2012,169.17
04-01-2012,169.52
03-01-2012,170.65
02-01-2012,162.97
30-12-2011,161.95
29-12-2011,162.71
28-12-2011,160.97
27-12-2011,164.29
26-12-2011,166.47
23-12-2011,164.84
22-12-2011,166.85
21-12-2011,162.31
20-12-2011,158.28
19-12-2011,163.16
16-12-2011,168.05
15-12-2011,174.45
14-12-2011,178.47
13-12-2011,178.72
12-12-2011,177.31
09-12-2011,186.4
08-12-2011,186.59
07-12-2011,193.67
05-12-2011,190.86
02-12-2011,188.65
01-12-2011,181.93
30-11-2011,176.29
29-11-2011,175.65
28-11-2011,177.69
25-11-2011,169.07
24-11-2011,165.33
23-11-2011,165.43
22-11-2011,168.87
21-11-2011,167.31
18-11-2011,172.55
17-11-2011,175.75
16-11-2011,176.49
15-11-2011,172.99
14-11-2011,175.31
11-11-2011,179.77
09-11-2011,186.25
08-11-2011,199.76
04-11-2011,196.43
03-11-2011,193.45
02-11-2011,190.9
01-11-2011,190.22
31-10-2011,190.67
28-10-2011,190.7
26-10-2011,186.7
25-10-2011,184.05
24-10-2011,190.76
21-10-2011,194.86
20-10-2011,193.45
19-10-2011,191.91
18-10-2011,186.34
17-10-2011,189.18
14-10-2011,188.25
13-10-2011,188.7
12-10-2011,187.23
11-10-2011,176.51
10-10-2011,175.46
07-10-2011,175.19
05-10-2011,171.53
04-10-2011,178.67
03-10-2011,186.28
30-09-2011,191.11
29-09-2011,195.01
28-09-2011,196.87
27-09-2011,199.62
26-09-2011,195.12
23-09-2011,195.55
22-09-2011,193.55
21-09-2011,200.68
20-09-2011,198.91
19-09-2011,191.66
16-09-2011,194.56
15-09-2011,189.82
14-09-2011,183.15
13-09-2011,184.01
12-09-2011,186.92
09-09-2011,195.49
08-09-2011,202.97
07-09-2011,202.82
06-09-2011,198
05-09-2011,200
02-09-2011,199.39
30-08-2011,197.45
29-08-2011,193.83
26-08-2011,188.88
25-08-2011,196.54
24-08-2011,199.22
23-08-2011,206.5
22-08-2011,206.15
19-08-2011,203.99
18-08-2011,207.76
17-08-2011,217.49
16-08-2011,219.84
12-08-2011,219.35
11-08-2011,225.03
10-08-2011,227.09
09-08-2011,223.06
08-08-2011,221.83
05-08-2011,223.29
04-08-2011,225.74
03-08-2011,227.9
02-08-2011,227.68
01-08-2011,234.43
29-07-2011,234.2
28-07-2011,235.65
27-07-2011,240.33
26-07-2011,244.18
25-07-2011,251.37
22-07-2011,249.41
21-07-2011,245.23
20-07-2011,247.23
19-07-2011,251.16
18-07-2011,247.23
15-07-2011,247.1
14-07-2011,246.64
13-07-2011,243.25
12-07-2011,240.03
11-07-2011,243.09
08-07-2011,247.87
07-07-2011,247.59
06-07-2011,244.31
05-07-2011,247.17
04-07-2011,243.35
01-07-2011,242.11
30-06-2011,240.6
29-06-2011,238.05
28-06-2011,233.82
27-06-2011,232.47
24-06-2011,228.82
23-06-2011,215.96
22-06-2011,214.11
21-06-2011,214.98
20-06-2011,217.98
17-06-2011,221.11
16-06-2011,220.58
15-06-2011,218.2
14-06-2011,223.4
13-06-2011,222.01
10-06-2011,224.3
09-06-2011,226.32
08-06-2011,229.33
07-06-2011,231.66
06-06-2011,231.17
03-06-2011,231.28
02-06-2011,233.3
01-06-2011,232.97
31-05-2011,229.78
30-05-2011,223.6
27-05-2011,223.45
26-05-2011,218.89
25-05-2011,217.58
24-05-2011,222.16
23-05-2011,225.29
20-05-2011,232.21
19-05-2011,232.76
18-05-2011,235.57
17-05-2011,241.36
16-05-2011,261.73
13-05-2011,264.91
12-05-2011,264.29
11-05-2011,267.48
10-05-2011,262.81
09-05-2011,262.35
06-05-2011,264.3
05-05-2011,260.26
04-05-2011,261.74
03-05-2011,258.31
02-05-2011,269.17
29-04-2011,280.56
28-04-2011,285.9
27-04-2011,291.03
26-04-2011,293.43
25-04-2011,291.94
21-04-2011,286.04
20-04-2011,279.51
19-04-2011,273.86
18-04-2011,275.3
15-04-2011,280.33
13-04-2011,281.94
11-04-2011,277.91
08-04-2011,277.9
07-04-2011,280.84
06-04-2011,279.68
05-04-2011,279.39
04-04-2011,276.24
01-04-2011,271.95
31-03-2011,276.79
30-03-2011,285.93
29-03-2011,276.87
28-03-2011,274.73
25-03-2011,270.95
24-03-2011,265.17
23-03-2011,264.67
22-03-2011,262.1
21-03-2011,258.27
18-03-2011,259.07
17-03-2011,261.81
16-03-2011,264.29
15-03-2011,256.35
14-03-2011,260.01
11-03-2011,257.16
10-03-2011,258.97
09-03-2011,263.26
08-03-2011,264.46
07-03-2011,262.28
04-03-2011,270.02
03-03-2011,269
01-03-2011,270.69
28-02-2011,263.2
25-02-2011,258.39
24-02-2011,253.1
23-02-2011,262.23
22-02-2011,272.71
21-02-2011,279.15
18-02-2011,275.53
17-02-2011,277.94
16-02-2011,275.3
15-02-2011,272.84
14-02-2011,269.12
11-02-2011,258.47
10-02-2011,249.67
09-02-2011,259.09
08-02-2011,263.87
07-02-2011,266.27
04-02-2011,264.67
03-02-2011,265.26
02-02-2011,257.34
01-02-2011,259.58
31-01-2011,264.11
28-01-2011,261.86
27-01-2011,265.37
25-01-2011,267.93
24-01-2011,269.31
21-01-2011,259.8
20-01-2011,253.49
19-01-2011,250.87
18-01-2011,255.64
17-01-2011,251.65
14-01-2011,250.23
13-01-2011,256.07
12-01-2011,266.48
11-01-2011,261.18
10-01-2011,254.78
07-01-2011,259.99
06-01-2011,262.52
05-01-2011,269.73
04-01-2011,273.36
03-01-2011,282.09
